date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir,idx_lp_valve_tier1_t0,idx_lp_valve_tier1_t7,idx_lp_valve_tier1_pm7,idx_lp_valve_tier1_pm30,idx_lp_s_tier_t0,idx_lp_s_tier_t7,idx_lp_s_tier_pm7,idx_lp_s_tier_pm30,idx_lp_a_tier_t0,idx_lp_a_tier_t7,idx_lp_a_tier_pm7,idx_lp_a_tier_pm30,lp_valve_tier1,lp_valve_tier1_cnt,lp_s_tier,lp_s_tier_cnt,lp_a_tier,lp_a_tier_cnt,lp_event_score,lp_event_intensity,lp_valve_tier1_cnt_norm,lp_s_tier_cnt_norm,lp_a_tier_cnt_norm,lp_event_score_norm,lp_event_intensity_norm
2013-12-01,AUG | Colony (Battle-Scarred),0.044,0.044,46.0,0.055,,,-0.2,,0.0715,0.0291590466236466,,,,104.0,26.0,,,6,12,0.0,0.0317142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2013-12-03,★ Gut Knife | Safari Mesh (Well-Worn),,58.208,0.0,58.208,41.869,,0.0,0.3902409897537557,58.207999999999984,1.4210854715202004e-14,54.44379310344832,8.28338318096604,0.1342672002857961,1.0,0.1428571428571428,6.0,0.2068965517241379,1,12,6.0,63.41557142857143,★ Gut Knife | Safari Mesh (Well-Worn),★ Gut Knife | Safari Mesh (Well-Worn),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2013-12-03,★ Gut Knife | Safari Mesh (Well-Worn),,58.208,0.0,58.208,41.869,,0.0,0.3902409897537557,58.207999999999984,1.4210854715202004e-14,54.44379310344832,8.28338318096604,0.1342672002857961,1.0,0.1428571428571428,6.0,0.2068965517241379,1,12,6.0,63.41557142857143,★ Gut Knife | Safari Mesh (Well-Worn),★ Gut Knife | Safari Mesh (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-04,★ Gut Knife | Safari Mesh (Well-Worn),59.537,59.537,1.0,58.208,58.208,,0.0228319131390875,0.0228319131390875,58.39785714285713,0.4650531240226921,54.6135666666667,8.195313163360845,0.1319619289164906,1.0,0.1428571428571428,7.0,0.2333333333333333,2,12,0.0,61.86957142857143,★ Gut Knife | Safari Mesh (Well-Worn),★ Gut Knife | Safari Mesh (Well-Worn),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2013-12-04,★ Gut Knife | Safari Mesh (Well-Worn),59.537,59.537,1.0,58.208,58.208,,0.0228319131390875,0.0228319131390875,58.39785714285713,0.4650531240226921,54.6135666666667,8.195313163360845,0.1319619289164906,1.0,0.1428571428571428,7.0,0.2333333333333333,2,12,0.0,61.86957142857143,★ Gut Knife | Safari Mesh (Well-Worn),★ Gut Knife | Safari Mesh (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-05,★ Gut Knife | Safari Mesh (Well-Worn),,59.537,0.0,59.537,58.208,60.268,0.0,0.0228319131390875,58.58771428571428,0.6003810014805397,54.589200000000034,8.179536463639002,0.1297517638131683,1.0,0.1428571428571428,6.0,0.2,3,12,1.0,60.32357142857143,★ Gut Knife | Safari Mesh (Well-Worn),★ Gut Knife | Safari Mesh (Well-Worn),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2013-12-05,★ Gut Knife | Safari Mesh (Well-Worn),,59.537,0.0,59.537,58.208,60.268,0.0,0.0228319131390875,58.58771428571428,0.6003810014805397,54.589200000000034,8.179536463639002,0.1297517638131683,1.0,0.1428571428571428,6.0,0.2,3,12,1.0,60.32357142857143,★ Gut Knife | Safari Mesh (Well-Worn),★ Gut Knife | Safari Mesh (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-06,★ Gut Knife | Safari Mesh (Well-Worn),,59.537,0.0,59.537,58.208,60.268,0.0,0.0228319131390875,58.77757142857142,0.6576844352168683,54.564833333333375,8.163656546276034,0.1297517638131683,1.0,0.1428571428571428,6.0,0.2,4,12,2.0,58.77757142857143,★ Gut Knife | Safari Mesh (Well-Worn),★ Gut Knife | Safari Mesh (Well-Worn),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2013-12-06,★ Gut Knife | Safari Mesh (Well-Worn),,59.537,0.0,59.537,58.208,60.268,0.0,0.0228319131390875,58.77757142857142,0.6576844352168683,54.564833333333375,8.163656546276034,0.1297517638131683,1.0,0.1428571428571428,6.0,0.2,4,12,2.0,58.77757142857143,★ Gut Knife | Safari Mesh (Well-Worn),★ Gut Knife | Safari Mesh (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-07,★ Gut Knife | Safari Mesh (Well-Worn),69.03,69.03,1.0,59.537,58.208,60.268,0.1594470665300569,0.1859194612424408,60.32357142857143,3.6072330059456488,54.85690000000004,8.511784957144222,0.1325634456668871,2.0,0.2857142857142857,7.0,0.2333333333333333,5,12,0.0,58.58771428571428,★ Gut Knife | Safari Mesh (Well-Worn),★ Gut Knife | Safari Mesh (Well-Worn),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2013-12-07,★ Gut Knife | Safari Mesh (Well-Worn),69.03,69.03,1.0,59.537,58.208,60.268,0.1594470665300569,0.1859194612424408,60.32357142857143,3.6072330059456488,54.85690000000004,8.511784957144222,0.1325634456668871,2.0,0.2857142857142857,7.0,0.2333333333333333,5,12,0.0,58.58771428571428,★ Gut Knife | Safari Mesh (Well-Worn),★ Gut Knife | Safari Mesh (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-08,★ Gut Knife | Safari Mesh (Well-Worn),,69.03,0.0,69.03,58.208,60.268,0.0,0.1859194612424408,61.86957142857143,4.561960006624436,55.1489666666667,8.836575820543963,0.1325634456668871,2.0,0.2857142857142857,7.0,0.2333333333333333,6,12,1.0,58.39785714285714,★ Gut Knife | Safari Mesh (Well-Worn),★ Gut Knife | Safari Mesh (Well-Worn),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2013-12-08,★ Gut Knife | Safari Mesh (Well-Worn),,69.03,0.0,69.03,58.208,60.268,0.0,0.1859194612424408,61.86957142857143,4.561960006624436,55.1489666666667,8.836575820543963,0.1325634456668871,2.0,0.2857142857142857,7.0,0.2333333333333333,6,12,1.0,58.39785714285714,★ Gut Knife | Safari Mesh (Well-Worn),★ Gut Knife | Safari Mesh (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-09,★ Gut Knife | Safari Mesh (Well-Worn),,69.03,0.0,69.03,58.208,60.268,0.0,0.1859194612424408,63.41557142857143,4.881659169267962,55.44103333333336,9.140517240956456,0.1325634456668871,2.0,0.2857142857142857,7.0,0.2333333333333333,0,12,2.0,58.207999999999984,★ Gut Knife | Safari Mesh (Well-Worn),★ Gut Knife | Safari Mesh (Well-Worn),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2013-12-09,★ Gut Knife | Safari Mesh (Well-Worn),,69.03,0.0,69.03,58.208,60.268,0.0,0.1859194612424408,63.41557142857143,4.881659169267962,55.44103333333336,9.140517240956456,0.1325634456668871,2.0,0.2857142857142857,7.0,0.2333333333333333,0,12,2.0,58.207999999999984,★ Gut Knife | Safari Mesh (Well-Worn),★ Gut Knife | Safari Mesh (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-10,★ Gut Knife | Safari Mesh (Well-Worn),,69.03,0.0,69.03,58.208,60.268,0.0,0.1859194612424408,64.96157142857143,4.697816661786102,55.733100000000015,9.425626385374432,0.1325634456668871,2.0,0.2857142857142857,7.0,0.2333333333333333,1,12,3.0,55.87385714285714,★ Gut Knife | Safari Mesh (Well-Worn),★ Gut Knife | Safari Mesh (Well-Worn),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2013-12-10,★ Gut Knife | Safari Mesh (Well-Worn),,69.03,0.0,69.03,58.208,60.268,0.0,0.1859194612424408,64.96157142857143,4.697816661786102,55.733100000000015,9.425626385374432,0.1325634456668871,2.0,0.2857142857142857,7.0,0.2333333333333333,1,12,3.0,55.87385714285714,★ Gut Knife | Safari Mesh (Well-Worn),★ Gut Knife | Safari Mesh (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-11,★ Gut Knife | Safari Mesh (Well-Worn),,69.03,0.0,69.03,59.537,60.268,0.0,0.1594470665300569,66.31771428571427,4.288500261139776,56.02516666666667,9.693565092655826,0.1325634456668871,1.0,0.1428571428571428,7.0,0.2333333333333333,2,12,4.0,55.58371428571429,★ Gut Knife | Safari Mesh (Well-Worn),★ Gut Knife | Safari Mesh (Well-Worn),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2013-12-11,★ Gut Knife | Safari Mesh (Well-Worn),,69.03,0.0,69.03,59.537,60.268,0.0,0.1594470665300569,66.31771428571427,4.288500261139776,56.02516666666667,9.693565092655826,0.1325634456668871,1.0,0.1428571428571428,7.0,0.2333333333333333,2,12,4.0,55.58371428571429,★ Gut Knife | Safari Mesh (Well-Worn),★ Gut Knife | Safari Mesh (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-12,★ Gut Knife | Safari Mesh (Well-Worn),,69.03,0.0,69.03,59.537,60.268,0.0,0.1594470665300569,67.67385714285714,3.3218580183201025,56.31723333333333,9.945721179426302,0.1325634456668871,1.0,0.1428571428571428,7.0,0.2333333333333333,3,12,5.0,55.29357142857144,★ Gut Knife | Safari Mesh (Well-Worn),★ Gut Knife | Safari Mesh (Well-Worn),0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2013-12-12,★ Gut Knife | Safari Mesh (Well-Worn),,69.03,0.0,69.03,59.537,60.268,0.0,0.1594470665300569,67.67385714285714,3.3218580183201025,56.31723333333333,9.945721179426302,0.1325634456668871,1.0,0.1428571428571428,7.0,0.2333333333333333,3,12,5.0,55.29357142857144,★ Gut Knife | Safari Mesh (Well-Worn),★ Gut Knife | Safari Mesh (Well-Worn),0,0,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2013-12-13,★ Gut Knife | Safari Mesh (Well-Worn),59.413,59.413,1.0,69.03,59.537,60.268,-0.1393162393162393,-0.0020827384651561,67.65614285714285,3.3652489794779763,56.288733333333326,9.935579063592058,0.1353483430140188,2.0,0.2857142857142857,8.0,0.2666666666666666,4,12,0.0,55.00342857142858,★ Gut Knife | Safari Mesh (Well-Worn),★ Gut Knife | Safari Mesh (Well-Worn),0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2013-12-13,★ Gut Knife | Safari Mesh (Well-Worn),59.413,59.413,1.0,69.03,59.537,60.268,-0.1393162393162393,-0.0020827384651561,67.65614285714285,3.3652489794779763,56.288733333333326,9.935579063592058,0.1353483430140188,2.0,0.2857142857142857,8.0,0.2666666666666666,4,12,0.0,55.00342857142858,★ Gut Knife | Safari Mesh (Well-Worn),★ Gut Knife | Safari Mesh (Well-Worn),0,0,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2013-12-14,★ Gut Knife | Safari Mesh (Well-Worn),,59.413,0.0,59.413,69.03,60.268,0.0,-0.1393162393162393,66.28228571428572,4.344517751119903,56.260233333333325,9.925344748616483,0.1353483430140188,1.0,0.1428571428571428,8.0,0.2666666666666666,5,12,1.0,52.336000000000006,★ Gut Knife | Safari Mesh (Well-Worn),★ Gut Knife | Safari Mesh (Well-Worn),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2013-12-14,★ Gut Knife | Safari Mesh (Well-Worn),,59.413,0.0,59.413,69.03,60.268,0.0,-0.1393162393162393,66.28228571428572,4.344517751119903,56.260233333333325,9.925344748616483,0.1353483430140188,1.0,0.1428571428571428,8.0,0.2666666666666666,5,12,1.0,52.336000000000006,★ Gut Knife | Safari Mesh (Well-Worn),★ Gut Knife | Safari Mesh (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-15,★ Gut Knife | Safari Mesh (Well-Worn),,59.413,0.0,59.413,69.03,60.268,0.0,-0.1393162393162393,64.90842857142857,4.759180747539972,56.23173333333333,9.915017948994793,0.1353483430140188,1.0,0.1428571428571428,8.0,0.2666666666666666,6,12,2.0,49.66857142857143,★ Gut Knife | Safari Mesh (Well-Worn),★ Gut Knife | Safari Mesh (Well-Worn),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2013-12-15,★ Gut Knife | Safari Mesh (Well-Worn),,59.413,0.0,59.413,69.03,60.268,0.0,-0.1393162393162393,64.90842857142857,4.759180747539972,56.23173333333333,9.915017948994793,0.1353483430140188,1.0,0.1428571428571428,8.0,0.2666666666666666,6,12,2.0,49.66857142857143,★ Gut Knife | Safari Mesh (Well-Worn),★ Gut Knife | Safari Mesh (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-16,★ Gut Knife | Safari Mesh (Well-Worn),,59.413,0.0,59.413,69.03,60.268,0.0,-0.1393162393162393,63.53457142857143,4.759180747539972,56.20323333333332,9.904598375446067,0.1353483430140188,1.0,0.1428571428571428,8.0,0.2666666666666666,0,12,3.0,47.00114285714285,★ Gut Knife | Safari Mesh (Well-Worn),★ Gut Knife | Safari Mesh (Well-Worn),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2013-12-16,★ Gut Knife | Safari Mesh (Well-Worn),,59.413,0.0,59.413,69.03,60.268,0.0,-0.1393162393162393,63.53457142857143,4.759180747539972,56.20323333333332,9.904598375446067,0.1353483430140188,1.0,0.1428571428571428,8.0,0.2666666666666666,0,12,3.0,47.00114285714285,★ Gut Knife | Safari Mesh (Well-Worn),★ Gut Knife | Safari Mesh (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-17,★ Gut Knife | Safari Mesh (Well-Worn),,59.413,0.0,59.413,69.03,40.118,0.0,-0.1393162393162393,62.16071428571429,4.344517751119903,56.8464,9.455492300245394,0.1195102357072819,1.0,0.1428571428571428,7.0,0.2333333333333333,1,12,4.0,46.66785714285714,★ Gut Knife | Safari Mesh (Well-Worn),★ Gut Knife | Safari Mesh (Well-Worn),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2013-12-17,★ Gut Knife | Safari Mesh (Well-Worn),,59.413,0.0,59.413,69.03,40.118,0.0,-0.1393162393162393,62.16071428571429,4.344517751119903,56.8464,9.455492300245394,0.1195102357072819,1.0,0.1428571428571428,7.0,0.2333333333333333,1,12,4.0,46.66785714285714,★ Gut Knife | Safari Mesh (Well-Worn),★ Gut Knife | Safari Mesh (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-18,★ Gut Knife | Safari Mesh (Well-Worn),,59.413,0.0,59.413,69.03,39.536,0.0,-0.1393162393162393,60.78685714285715,3.3652489794779763,57.50896666666666,8.89935894501521,0.1194009667604325,1.0,0.1428571428571428,6.0,0.2,2,12,5.0,44.29057142857143,★ Gut Knife | Safari Mesh (Well-Worn),★ Gut Knife | Safari Mesh (Well-Worn),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2013-12-18,★ Gut Knife | Safari Mesh (Well-Worn),,59.413,0.0,59.413,69.03,39.536,0.0,-0.1393162393162393,60.78685714285715,3.3652489794779763,57.50896666666666,8.89935894501521,0.1194009667604325,1.0,0.1428571428571428,6.0,0.2,2,12,5.0,44.29057142857143,★ Gut Knife | Safari Mesh (Well-Worn),★ Gut Knife | Safari Mesh (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-19,★ Gut Knife | Safari Mesh (Well-Worn),,59.413,0.0,59.413,69.03,39.536,0.0,-0.1393162393162393,59.413,7.105427357601002e-15,58.17153333333333,8.2530512811256,0.1194009667604325,1.0,0.1428571428571428,6.0,0.2,3,12,6.0,41.996428571428574,★ Gut Knife | Safari Mesh (Well-Worn),★ Gut Knife | Safari Mesh (Well-Worn),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2013-12-19,★ Gut Knife | Safari Mesh (Well-Worn),,59.413,0.0,59.413,69.03,39.536,0.0,-0.1393162393162393,59.413,7.105427357601002e-15,58.17153333333333,8.2530512811256,0.1194009667604325,1.0,0.1428571428571428,6.0,0.2,3,12,6.0,41.996428571428574,★ Gut Knife | Safari Mesh (Well-Worn),★ Gut Knife | Safari Mesh (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-20,★ Gut Knife | Safari Mesh (Well-Worn),,59.413,0.0,59.413,59.413,39.536,0.0,0.0,59.413,7.105427357601002e-15,58.8341,7.493272455342856,0.1194009667604325,0.0,0.0,6.0,0.2,4,12,7.0,42.58085714285715,★ Gut Knife | Safari Mesh (Well-Worn),★ Gut Knife | Safari Mesh (Well-Worn),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2013-12-20,★ Gut Knife | Safari Mesh (Well-Worn),,59.413,0.0,59.413,59.413,39.536,0.0,0.0,59.413,7.105427357601002e-15,58.8341,7.493272455342856,0.1194009667604325,0.0,0.0,6.0,0.2,4,12,7.0,42.58085714285715,★ Gut Knife | Safari Mesh (Well-Worn),★ Gut Knife | Safari Mesh (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-21,★ Gut Knife | Safari Mesh (Well-Worn),,59.413,0.0,59.413,59.413,39.536,0.0,0.0,59.413,7.105427357601002e-15,59.49666666666666,6.580837298973104,0.1194009667604325,0.0,0.0,6.0,0.2,5,12,8.0,45.54257142857143,★ Gut Knife | Safari Mesh (Well-Worn),★ Gut Knife | Safari Mesh (Well-Worn),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2013-12-21,★ Gut Knife | Safari Mesh (Well-Worn),,59.413,0.0,59.413,59.413,39.536,0.0,0.0,59.413,7.105427357601002e-15,59.49666666666666,6.580837298973104,0.1194009667604325,0.0,0.0,6.0,0.2,5,12,8.0,45.54257142857143,★ Gut Knife | Safari Mesh (Well-Worn),★ Gut Knife | Safari Mesh (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-22,★ Gut Knife | Safari Mesh (Well-Worn),,59.413,0.0,59.413,59.413,39.536,0.0,0.0,59.413,7.105427357601002e-15,60.15923333333333,5.439459333937112,0.1194009667604325,0.0,0.0,6.0,0.2,6,12,9.0,48.50428571428571,★ Gut Knife | Safari Mesh (Well-Worn),★ Gut Knife | Safari Mesh (Well-Worn),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2013-12-22,★ Gut Knife | Safari Mesh (Well-Worn),,59.413,0.0,59.413,59.413,39.536,0.0,0.0,59.413,7.105427357601002e-15,60.15923333333333,5.439459333937112,0.1194009667604325,0.0,0.0,6.0,0.2,6,12,9.0,48.50428571428571,★ Gut Knife | Safari Mesh (Well-Worn),★ Gut Knife | Safari Mesh (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-23,★ Gut Knife | Safari Mesh (Well-Worn),,59.413,0.0,59.413,59.413,56.177,0.0,0.0,59.413,7.105427357601002e-15,60.2671,5.391292858860482,0.0933539969898468,0.0,0.0,5.0,0.1666666666666666,0,12,10.0,51.46600000000001,★ Gut Knife | Safari Mesh (Well-Worn),★ Gut Knife | Safari Mesh (Well-Worn),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2013-12-23,★ Gut Knife | Safari Mesh (Well-Worn),,59.413,0.0,59.413,59.413,56.177,0.0,0.0,59.413,7.105427357601002e-15,60.2671,5.391292858860482,0.0933539969898468,0.0,0.0,5.0,0.1666666666666666,0,12,10.0,51.46600000000001,★ Gut Knife | Safari Mesh (Well-Worn),★ Gut Knife | Safari Mesh (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-24,★ Gut Knife | Safari Mesh (Well-Worn),,59.413,0.0,59.413,59.413,56.177,0.0,0.0,59.413,7.105427357601002e-15,60.374966666666666,5.340513935838843,0.0933539969898468,0.0,0.0,5.0,0.1666666666666666,1,12,11.0,54.42771428571429,★ Gut Knife | Safari Mesh (Well-Worn),★ Gut Knife | Safari Mesh (Well-Worn),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2013-12-24,★ Gut Knife | Safari Mesh (Well-Worn),,59.413,0.0,59.413,59.413,56.177,0.0,0.0,59.413,7.105427357601002e-15,60.374966666666666,5.340513935838843,0.0933539969898468,0.0,0.0,5.0,0.1666666666666666,1,12,11.0,54.42771428571429,★ Gut Knife | Safari Mesh (Well-Worn),★ Gut Knife | Safari Mesh (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-25,★ Gut Knife | Safari Mesh (Well-Worn),,59.413,0.0,59.413,59.413,56.177,0.0,0.0,59.413,7.105427357601002e-15,60.48283333333333,5.287047292414003,0.0933539969898468,0.0,0.0,5.0,0.1666666666666666,2,12,12.0,57.389428571428574,★ Gut Knife | Safari Mesh (Well-Worn),★ Gut Knife | Safari Mesh (Well-Worn),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2013-12-25,★ Gut Knife | Safari Mesh (Well-Worn),,59.413,0.0,59.413,59.413,56.177,0.0,0.0,59.413,7.105427357601002e-15,60.48283333333333,5.287047292414003,0.0933539969898468,0.0,0.0,5.0,0.1666666666666666,2,12,12.0,57.389428571428574,★ Gut Knife | Safari Mesh (Well-Worn),★ Gut Knife | Safari Mesh (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-26,★ Gut Knife | Safari Mesh (Well-Worn),,59.413,0.0,59.413,59.413,41.869,0.0,0.0,59.413,7.105427357601002e-15,61.067633333333326,4.012464300845001,0.079872021003999,0.0,0.0,4.0,0.1333333333333333,3,12,13.0,60.268000000000015,★ Gut Knife | Safari Mesh (Well-Worn),★ Gut Knife | Safari Mesh (Well-Worn),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2013-12-26,★ Gut Knife | Safari Mesh (Well-Worn),,59.413,0.0,59.413,59.413,41.869,0.0,0.0,59.413,7.105427357601002e-15,61.067633333333326,4.012464300845001,0.079872021003999,0.0,0.0,4.0,0.1333333333333333,3,12,13.0,60.268000000000015,★ Gut Knife | Safari Mesh (Well-Worn),★ Gut Knife | Safari Mesh (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-27,★ Gut Knife | Safari Mesh (Well-Worn),,59.413,0.0,59.413,59.413,58.208,0.0,0.0,59.413,7.105427357601002e-15,61.1078,3.989603158210102,0.0388553519484896,0.0,0.0,3.0,0.1,4,12,14.0,60.268000000000015,★ Gut Knife | Safari Mesh (Well-Worn),★ Gut Knife | Safari Mesh (Well-Worn),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2013-12-27,★ Gut Knife | Safari Mesh (Well-Worn),,59.413,0.0,59.413,59.413,58.208,0.0,0.0,59.413,7.105427357601002e-15,61.1078,3.989603158210102,0.0388553519484896,0.0,0.0,3.0,0.1,4,12,14.0,60.268000000000015,★ Gut Knife | Safari Mesh (Well-Worn),★ Gut Knife | Safari Mesh (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-28,★ Gut Knife | Safari Mesh (Well-Worn),,59.413,0.0,59.413,59.413,58.208,0.0,0.0,59.413,7.105427357601002e-15,61.14796666666666,3.966203503631936,0.0388553519484896,0.0,0.0,3.0,0.1,5,12,15.0,60.268000000000015,★ Gut Knife | Safari Mesh (Well-Worn),★ Gut Knife | Safari Mesh (Well-Worn),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
