date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir,idx_lp_valve_tier1_t0,idx_lp_valve_tier1_t7,idx_lp_valve_tier1_pm7,idx_lp_valve_tier1_pm30,idx_lp_s_tier_t0,idx_lp_s_tier_t7,idx_lp_s_tier_pm7,idx_lp_s_tier_pm30,idx_lp_a_tier_t0,idx_lp_a_tier_t7,idx_lp_a_tier_pm7,idx_lp_a_tier_pm30,lp_valve_tier1,lp_valve_tier1_cnt,lp_s_tier,lp_s_tier_cnt,lp_a_tier,lp_a_tier_cnt,lp_event_score,lp_event_intensity,lp_valve_tier1_cnt_norm,lp_s_tier_cnt_norm,lp_a_tier_cnt_norm,lp_event_score_norm,lp_event_intensity_norm
2014-09-01,AUG | Colony (Battle-Scarred),0.032,0.032,67.0,0.038,0.031,0.03,-0.1578947368421052,0.032258064516129,0.0317142857142857,0.0027105237087157,0.0875666666666666,0.2989085348768453,9.98124727340641,478.0,68.28571428571429,2019.0,67.3,0,9,0.0,0.0322857142857142,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-09-17,StatTrak™ UMP-45 | Bone Pile (Minimal Wear),0.331,0.331,52.0,0.328,0.343,0.23,0.0091463414634145,-0.0349854227405248,0.3245714285714286,0.0096044207508409,0.3432666666666666,0.0502407094783591,0.0900717380314716,475.0,67.85714285714286,2149.0,71.63333333333334,2,9,0.0,0.2868571428571428,StatTrak™ UMP-45 | Bone Pile (Minimal Wear),StatTrak™ UMP-45 | Bone Pile (Minimal Wear),1,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-18,StatTrak™ UMP-45 | Bone Pile (Minimal Wear),0.338,0.338,81.0,0.331,0.342,0.284,0.0211480362537763,-0.0116959064327485,0.3239999999999999,0.0086189160737133,0.3450666666666667,0.0490380351246753,0.0804405655649131,499.0,71.28571428571429,2156.0,71.86666666666666,3,9,0.0,0.294,StatTrak™ UMP-45 | Bone Pile (Minimal Wear),StatTrak™ UMP-45 | Bone Pile (Minimal Wear),1,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-09-18,StatTrak™ UMP-45 | Bone Pile (Minimal Wear),0.338,0.338,81.0,0.331,0.342,0.284,0.0211480362537763,-0.0116959064327485,0.3239999999999999,0.0086189160737133,0.3450666666666667,0.0490380351246753,0.0804405655649131,499.0,71.28571428571429,2156.0,71.86666666666666,3,9,0.0,0.294,StatTrak™ UMP-45 | Bone Pile (Minimal Wear),StatTrak™ UMP-45 | Bone Pile (Minimal Wear),1,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-19,StatTrak™ UMP-45 | Bone Pile (Minimal Wear),0.348,0.348,74.0,0.338,0.319,0.3,0.0295857988165679,0.0909090909090908,0.3281428571428572,0.0116549017453549,0.3466666666666666,0.0483193083099867,0.0800593140179649,501.0,71.57142857142857,2150.0,71.66666666666667,4,9,0.0,0.3078571428571429,StatTrak™ UMP-45 | Bone Pile (Minimal Wear),StatTrak™ UMP-45 | Bone Pile (Minimal Wear),1,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-09-19,StatTrak™ UMP-45 | Bone Pile (Minimal Wear),0.348,0.348,74.0,0.338,0.319,0.3,0.0295857988165679,0.0909090909090908,0.3281428571428572,0.0116549017453549,0.3466666666666666,0.0483193083099867,0.0800593140179649,501.0,71.57142857142857,2150.0,71.66666666666667,4,9,0.0,0.3078571428571429,StatTrak™ UMP-45 | Bone Pile (Minimal Wear),StatTrak™ UMP-45 | Bone Pile (Minimal Wear),1,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-20,StatTrak™ UMP-45 | Bone Pile (Minimal Wear),0.329,0.329,71.0,0.348,0.316,0.3,-0.0545977011494251,0.0411392405063291,0.33,0.0105559732582349,0.3476333333333333,0.0476616430919268,0.0808419130541715,492.0,70.28571428571429,2143.0,71.43333333333334,5,9,0.0,0.3177142857142857,StatTrak™ UMP-45 | Bone Pile (Minimal Wear),StatTrak™ UMP-45 | Bone Pile (Minimal Wear),1,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-09-20,StatTrak™ UMP-45 | Bone Pile (Minimal Wear),0.329,0.329,71.0,0.348,0.316,0.3,-0.0545977011494251,0.0411392405063291,0.33,0.0105559732582349,0.3476333333333333,0.0476616430919268,0.0808419130541715,492.0,70.28571428571429,2143.0,71.43333333333334,5,9,0.0,0.3177142857142857,StatTrak™ UMP-45 | Bone Pile (Minimal Wear),StatTrak™ UMP-45 | Bone Pile (Minimal Wear),1,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-21,StatTrak™ UMP-45 | Bone Pile (Minimal Wear),0.347,0.347,61.0,0.329,0.311,0.317,0.0547112462006078,0.1157556270096462,0.3351428571428571,0.0086425619784309,0.3486333333333333,0.0473219352473623,0.0808021256200519,478.0,68.28571428571429,2124.0,70.8,6,9,0.0,0.331,StatTrak™ UMP-45 | Bone Pile (Minimal Wear),StatTrak™ UMP-45 | Bone Pile (Minimal Wear),1,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-09-21,StatTrak™ UMP-45 | Bone Pile (Minimal Wear),0.347,0.347,61.0,0.329,0.311,0.317,0.0547112462006078,0.1157556270096462,0.3351428571428571,0.0086425619784309,0.3486333333333333,0.0473219352473623,0.0808021256200519,478.0,68.28571428571429,2124.0,70.8,6,9,0.0,0.331,StatTrak™ UMP-45 | Bone Pile (Minimal Wear),StatTrak™ UMP-45 | Bone Pile (Minimal Wear),1,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-22,StatTrak™ UMP-45 | Bone Pile (Minimal Wear),0.326,0.326,53.0,0.347,0.325,0.329,-0.0605187319884725,0.0030769230769229,0.3352857142857143,0.0084804697598033,0.3485333333333333,0.0473664672761461,0.0814493965825042,466.0,66.57142857142857,2116.0,70.53333333333333,0,9,0.0,0.3398571428571428,StatTrak™ UMP-45 | Bone Pile (Minimal Wear),StatTrak™ UMP-45 | Bone Pile (Minimal Wear),1,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-09-22,StatTrak™ UMP-45 | Bone Pile (Minimal Wear),0.326,0.326,53.0,0.347,0.325,0.329,-0.0605187319884725,0.0030769230769229,0.3352857142857143,0.0084804697598033,0.3485333333333333,0.0473664672761461,0.0814493965825042,466.0,66.57142857142857,2116.0,70.53333333333333,0,9,0.0,0.3398571428571428,StatTrak™ UMP-45 | Bone Pile (Minimal Wear),StatTrak™ UMP-45 | Bone Pile (Minimal Wear),1,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-23,StatTrak™ UMP-45 | Bone Pile (Minimal Wear),0.275,0.275,51.0,0.326,0.328,0.326,-0.156441717791411,-0.1615853658536584,0.3277142857142857,0.0229391386419074,0.3468333333333333,0.0490306593424517,0.0863295723520952,443.0,63.285714285714285,2096.0,69.86666666666666,1,9,0.0,0.3368571428571428,StatTrak™ UMP-45 | Bone Pile (Minimal Wear),StatTrak™ UMP-45 | Bone Pile (Minimal Wear),1,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-09-23,StatTrak™ UMP-45 | Bone Pile (Minimal Wear),0.275,0.275,51.0,0.326,0.328,0.326,-0.156441717791411,-0.1615853658536584,0.3277142857142857,0.0229391386419074,0.3468333333333333,0.0490306593424517,0.0863295723520952,443.0,63.285714285714285,2096.0,69.86666666666666,1,9,0.0,0.3368571428571428,StatTrak™ UMP-45 | Bone Pile (Minimal Wear),StatTrak™ UMP-45 | Bone Pile (Minimal Wear),1,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-24,StatTrak™ UMP-45 | Bone Pile (Minimal Wear),0.256,0.256,70.0,0.275,0.331,0.336,-0.069090909090909,-0.2265861027190332,0.317,0.0338315153159214,0.3441666666666668,0.0516527400585443,0.086931355990037,461.0,65.85714285714286,2097.0,69.9,2,9,0.0,0.3377142857142857,StatTrak™ UMP-45 | Bone Pile (Minimal Wear),StatTrak™ UMP-45 | Bone Pile (Minimal Wear),1,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-09-24,StatTrak™ UMP-45 | Bone Pile (Minimal Wear),0.256,0.256,70.0,0.275,0.331,0.336,-0.069090909090909,-0.2265861027190332,0.317,0.0338315153159214,0.3441666666666668,0.0516527400585443,0.086931355990037,461.0,65.85714285714286,2097.0,69.9,2,9,0.0,0.3377142857142857,StatTrak™ UMP-45 | Bone Pile (Minimal Wear),StatTrak™ UMP-45 | Bone Pile (Minimal Wear),1,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-25,StatTrak™ UMP-45 | Bone Pile (Minimal Wear),0.378,0.378,65.0,0.256,0.338,0.291,0.4765625,0.1183431952662721,0.3227142857142857,0.0397553744280992,0.3470666666666667,0.051024787004836,0.1196948242644086,445.0,63.57142857142857,2080.0,69.33333333333333,3,9,0.0,0.3305714285714285,StatTrak™ UMP-45 | Bone Pile (Minimal Wear),StatTrak™ UMP-45 | Bone Pile (Minimal Wear),1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-09-25,StatTrak™ UMP-45 | Bone Pile (Minimal Wear),0.378,0.378,65.0,0.256,0.338,0.291,0.4765625,0.1183431952662721,0.3227142857142857,0.0397553744280992,0.3470666666666667,0.051024787004836,0.1196948242644086,445.0,63.57142857142857,2080.0,69.33333333333333,3,9,0.0,0.3305714285714285,StatTrak™ UMP-45 | Bone Pile (Minimal Wear),StatTrak™ UMP-45 | Bone Pile (Minimal Wear),1,0,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2014-09-26,StatTrak™ UMP-45 | Bone Pile (Minimal Wear),0.347,0.347,56.0,0.378,0.348,0.295,-0.082010582010582,-0.0028735632183908,0.3225714285714285,0.0396659520886873,0.3488,0.0501014969836231,0.1209599300657337,427.0,61.0,2052.0,68.4,4,9,0.0,0.3165714285714286,StatTrak™ UMP-45 | Bone Pile (Minimal Wear),StatTrak™ UMP-45 | Bone Pile (Minimal Wear),1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-09-26,StatTrak™ UMP-45 | Bone Pile (Minimal Wear),0.347,0.347,56.0,0.378,0.348,0.295,-0.082010582010582,-0.0028735632183908,0.3225714285714285,0.0396659520886873,0.3488,0.0501014969836231,0.1209599300657337,427.0,61.0,2052.0,68.4,4,9,0.0,0.3165714285714286,StatTrak™ UMP-45 | Bone Pile (Minimal Wear),StatTrak™ UMP-45 | Bone Pile (Minimal Wear),1,0,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2014-09-27,StatTrak™ UMP-45 | Bone Pile (Minimal Wear),0.316,0.316,63.0,0.347,0.329,0.3,-0.0893371757925071,-0.0395136778115502,0.3207142857142857,0.0396258007065176,0.3493333333333334,0.0496624159254818,0.1223110203334517,419.0,59.85714285714285,2031.0,67.7,5,9,0.0,0.3061428571428571,StatTrak™ UMP-45 | Bone Pile (Minimal Wear),StatTrak™ UMP-45 | Bone Pile (Minimal Wear),1,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-09-27,StatTrak™ UMP-45 | Bone Pile (Minimal Wear),0.316,0.316,63.0,0.347,0.329,0.3,-0.0893371757925071,-0.0395136778115502,0.3207142857142857,0.0396258007065176,0.3493333333333334,0.0496624159254818,0.1223110203334517,419.0,59.85714285714285,2031.0,67.7,5,9,0.0,0.3061428571428571,StatTrak™ UMP-45 | Bone Pile (Minimal Wear),StatTrak™ UMP-45 | Bone Pile (Minimal Wear),1,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-28,StatTrak™ UMP-45 | Bone Pile (Minimal Wear),0.313,0.313,79.0,0.316,0.347,0.3,-0.009493670886076,-0.0979827089337175,0.3158571428571428,0.0381629160739232,0.3497666666666667,0.0492853482848153,0.1223446747653876,437.0,62.42857142857143,2024.0,67.46666666666667,6,9,0.0,0.3038571428571429,StatTrak™ UMP-45 | Bone Pile (Minimal Wear),StatTrak™ UMP-45 | Bone Pile (Minimal Wear),1,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-09-28,StatTrak™ UMP-45 | Bone Pile (Minimal Wear),0.313,0.313,79.0,0.316,0.347,0.3,-0.009493670886076,-0.0979827089337175,0.3158571428571428,0.0381629160739232,0.3497666666666667,0.0492853482848153,0.1223446747653876,437.0,62.42857142857143,2024.0,67.46666666666667,6,9,0.0,0.3038571428571429,StatTrak™ UMP-45 | Bone Pile (Minimal Wear),StatTrak™ UMP-45 | Bone Pile (Minimal Wear),1,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-29,StatTrak™ UMP-45 | Bone Pile (Minimal Wear),0.337,0.337,68.0,0.313,0.326,0.307,0.0766773162939298,0.0337423312883435,0.3174285714285714,0.0387698599535299,0.3507666666666667,0.0487084409750735,0.1229392899056728,452.0,64.57142857142857,2005.0,66.83333333333333,0,9,0.0,0.3052857142857142,StatTrak™ UMP-45 | Bone Pile (Minimal Wear),StatTrak™ UMP-45 | Bone Pile (Minimal Wear),1,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-09-29,StatTrak™ UMP-45 | Bone Pile (Minimal Wear),0.337,0.337,68.0,0.313,0.326,0.307,0.0766773162939298,0.0337423312883435,0.3174285714285714,0.0387698599535299,0.3507666666666667,0.0487084409750735,0.1229392899056728,452.0,64.57142857142857,2005.0,66.83333333333333,0,9,0.0,0.3052857142857142,StatTrak™ UMP-45 | Bone Pile (Minimal Wear),StatTrak™ UMP-45 | Bone Pile (Minimal Wear),1,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-30,StatTrak™ UMP-45 | Bone Pile (Minimal Wear),0.386,0.386,63.0,0.337,0.275,0.338,0.1454005934718101,0.4036363636363635,0.3332857142857142,0.0408191631667364,0.3523666666666666,0.0490499631894753,0.1242877317532344,464.0,66.28571428571429,1990.0,66.33333333333333,1,9,0.0,0.3088571428571428,StatTrak™ UMP-45 | Bone Pile (Minimal Wear),StatTrak™ UMP-45 | Bone Pile (Minimal Wear),1,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-09-30,StatTrak™ UMP-45 | Bone Pile (Minimal Wear),0.386,0.386,63.0,0.337,0.275,0.338,0.1454005934718101,0.4036363636363635,0.3332857142857142,0.0408191631667364,0.3523666666666666,0.0490499631894753,0.1242877317532344,464.0,66.28571428571429,1990.0,66.33333333333333,1,9,0.0,0.3088571428571428,StatTrak™ UMP-45 | Bone Pile (Minimal Wear),StatTrak™ UMP-45 | Bone Pile (Minimal Wear),1,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-01,Sticker | Aces High,0.557,0.557,99.0,0.571,0.599,0.64,-0.0245183887915935,-0.070116861435726,0.5761428571428572,0.0162518444793072,0.6005666666666668,0.0292103672615658,0.0444825043034423,628.0,89.71428571428571,2365.0,78.83333333333333,0,9,0.0,0.5568571428571428,Sticker | Aces High,Sticker | Aces High,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-09-01,Sticker | Aces High,0.557,0.557,99.0,0.571,0.599,0.64,-0.0245183887915935,-0.070116861435726,0.5761428571428572,0.0162518444793072,0.6005666666666668,0.0292103672615658,0.0444825043034423,628.0,89.71428571428571,2365.0,78.83333333333333,0,9,0.0,0.5568571428571428,Sticker | Aces High,Sticker | Aces High,0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-02,Sticker | Aces High,0.573,0.573,82.0,0.557,0.597,0.65,0.0287253141831236,-0.0402010050251256,0.5727142857142856,0.0138431446232864,0.598,0.0281164246185985,0.0447329427393474,626.0,89.42857142857143,2346.0,78.2,1,9,0.0,0.5628571428571428,Sticker | Aces High,Sticker | Aces High,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-09-02,Sticker | Aces High,0.573,0.573,82.0,0.557,0.597,0.65,0.0287253141831236,-0.0402010050251256,0.5727142857142856,0.0138431446232864,0.598,0.0281164246185985,0.0447329427393474,626.0,89.42857142857143,2346.0,78.2,1,9,0.0,0.5628571428571428,Sticker | Aces High,Sticker | Aces High,0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-03,Sticker | Aces High,0.585,0.585,94.0,0.573,0.597,0.604,0.0209424083769633,-0.0201005025125627,0.571,0.0112249721603217,0.5973666666666666,0.0281880392286437,0.0431145906171882,639.0,91.28571428571428,2312.0,77.06666666666666,2,9,0.0,0.569,Sticker | Aces High,Sticker | Aces High,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-09-03,Sticker | Aces High,0.585,0.585,94.0,0.573,0.597,0.604,0.0209424083769633,-0.0201005025125627,0.571,0.0112249721603217,0.5973666666666666,0.0281880392286437,0.0431145906171882,639.0,91.28571428571428,2312.0,77.06666666666666,2,9,0.0,0.569,Sticker | Aces High,Sticker | Aces High,0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-04,Sticker | Aces High,0.54,0.54,78.0,0.585,0.554,0.571,-0.0769230769230767,-0.0252707581227437,0.5690000000000001,0.0147648230602333,0.5963333333333333,0.0296651685014972,0.0442250577487681,635.0,90.71428571428572,2294.0,76.46666666666667,3,9,0.0,0.571,Sticker | Aces High,Sticker | Aces High,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-09-04,Sticker | Aces High,0.54,0.54,78.0,0.585,0.554,0.571,-0.0769230769230767,-0.0252707581227437,0.5690000000000001,0.0147648230602333,0.5963333333333333,0.0296651685014972,0.0442250577487681,635.0,90.71428571428572,2294.0,76.46666666666667,3,9,0.0,0.571,Sticker | Aces High,Sticker | Aces High,0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-05,Sticker | Aces High,0.529,0.529,102.0,0.54,0.572,0.604,-0.0203703703703703,-0.0751748251748251,0.5628571428571428,0.0201878929165022,0.5938333333333332,0.0319834158414777,0.0429767636311932,655.0,93.57142857142856,2323.0,77.43333333333334,4,9,0.0,0.5727142857142857,Sticker | Aces High,Sticker | Aces High,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-09-05,Sticker | Aces High,0.529,0.529,102.0,0.54,0.572,0.604,-0.0203703703703703,-0.0751748251748251,0.5628571428571428,0.0201878929165022,0.5938333333333332,0.0319834158414777,0.0429767636311932,655.0,93.57142857142856,2323.0,77.43333333333334,4,9,0.0,0.5727142857142857,Sticker | Aces High,Sticker | Aces High,0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-06,Sticker | Aces High,0.543,0.543,100.0,0.529,0.585,0.631,0.0264650283553875,-0.0717948717948716,0.5568571428571428,0.01891657301664,0.5908999999999999,0.0324718852753167,0.0424162520373811,646.0,92.28571428571428,2355.0,78.5,5,9,0.0,0.5761428571428572,Sticker | Aces High,Sticker | Aces High,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-09-06,Sticker | Aces High,0.543,0.543,100.0,0.529,0.585,0.631,0.0264650283553875,-0.0717948717948716,0.5568571428571428,0.01891657301664,0.5908999999999999,0.0324718852753167,0.0424162520373811,646.0,92.28571428571428,2355.0,78.5,5,9,0.0,0.5761428571428572,Sticker | Aces High,Sticker | Aces High,0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-07,Sticker | Aces High,0.535,0.535,125.0,0.543,0.571,0.65,-0.014732965009208,-0.0630472854640979,0.5517142857142857,0.0192629495272607,0.5870666666666666,0.0320540515726518,0.0419725343423784,680.0,97.14285714285714,2422.0,80.73333333333333,6,9,0.0,0.5821428571428572,Sticker | Aces High,Sticker | Aces High,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-09-07,Sticker | Aces High,0.535,0.535,125.0,0.543,0.571,0.65,-0.014732965009208,-0.0630472854640979,0.5517142857142857,0.0192629495272607,0.5870666666666666,0.0320540515726518,0.0419725343423784,680.0,97.14285714285714,2422.0,80.73333333333333,6,9,0.0,0.5821428571428572,Sticker | Aces High,Sticker | Aces High,0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-08,Sticker | Aces High,0.596,0.596,83.0,0.535,0.557,0.651,0.1140186915887848,0.0700179533213642,0.5572857142857143,0.024823458293168,0.5852333333333333,0.0298414514094442,0.0471462389671881,664.0,94.85714285714286,2445.0,81.5,0,9,0.0,0.5818571428571427,Sticker | Aces High,Sticker | Aces High,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-09-08,Sticker | Aces High,0.596,0.596,83.0,0.535,0.557,0.651,0.1140186915887848,0.0700179533213642,0.5572857142857143,0.024823458293168,0.5852333333333333,0.0298414514094442,0.0471462389671881,664.0,94.85714285714286,2445.0,81.5,0,9,0.0,0.5818571428571427,Sticker | Aces High,Sticker | Aces High,0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-09,Sticker | Aces High,0.567,0.567,71.0,0.596,0.573,0.636,-0.0486577181208054,-0.0104712041884816,0.5564285714285715,0.0243654154363875,0.5829333333333332,0.0284674472960881,0.047750692794173,653.0,93.28571428571428,2449.0,81.63333333333334,1,9,0.0,0.5807142857142856,Sticker | Aces High,Sticker | Aces High,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-09-09,Sticker | Aces High,0.567,0.567,71.0,0.596,0.573,0.636,-0.0486577181208054,-0.0104712041884816,0.5564285714285715,0.0243654154363875,0.5829333333333332,0.0284674472960881,0.047750692794173,653.0,93.28571428571428,2449.0,81.63333333333334,1,9,0.0,0.5807142857142856,Sticker | Aces High,Sticker | Aces High,0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-10,Sticker | Aces High,0.561,0.561,75.0,0.567,0.585,0.618,-0.0105820105820103,-0.0410256410256408,0.553,0.0216399102189845,0.5810333333333333,0.0279612628867549,0.0475393301765208,634.0,90.57142857142856,2445.0,81.5,2,9,0.0,0.582,Sticker | Aces High,Sticker | Aces High,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-09-10,Sticker | Aces High,0.561,0.561,75.0,0.567,0.585,0.618,-0.0105820105820103,-0.0410256410256408,0.553,0.0216399102189845,0.5810333333333333,0.0279612628867549,0.0475393301765208,634.0,90.57142857142856,2445.0,81.5,2,9,0.0,0.582,Sticker | Aces High,Sticker | Aces High,0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-11,Sticker | Aces High,0.573,0.573,78.0,0.561,0.54,0.638,0.0213903743315506,0.0611111111111108,0.5577142857142857,0.0218874672927178,0.5788666666666666,0.0259058980843273,0.0473144867314618,634.0,90.57142857142856,2459.0,81.96666666666667,3,9,0.0,0.5845714285714285,Sticker | Aces High,Sticker | Aces High,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-09-11,Sticker | Aces High,0.573,0.573,78.0,0.561,0.54,0.638,0.0213903743315506,0.0611111111111108,0.5577142857142857,0.0218874672927178,0.5788666666666666,0.0259058980843273,0.0473144867314618,634.0,90.57142857142856,2459.0,81.96666666666667,3,9,0.0,0.5845714285714285,Sticker | Aces High,Sticker | Aces High,0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-12,Sticker | Aces High,0.567,0.567,92.0,0.573,0.529,0.609,-0.0104712041884816,0.0718336483931945,0.5631428571428571,0.0185505377005517,0.5774666666666667,0.0253689223701406,0.0466672220008366,624.0,89.14285714285714,2495.0,83.16666666666667,4,9,0.0,0.5835714285714285,Sticker | Aces High,Sticker | Aces High,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-09-12,Sticker | Aces High,0.567,0.567,92.0,0.573,0.529,0.609,-0.0104712041884816,0.0718336483931945,0.5631428571428571,0.0185505377005517,0.5774666666666667,0.0253689223701406,0.0466672220008366,624.0,89.14285714285714,2495.0,83.16666666666667,4,9,0.0,0.5835714285714285,Sticker | Aces High,Sticker | Aces High,0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
